Date,Time,Site,Unit ID,User ID,C-19G100574,mmHg-13E101284,DO %-19G102396,DO %L-19G102396,DO mg/L-19G102396,SPC-uS/cm-19G100574,C-uS/cm-19G100574,nLFC-uS/cm-19G100574,TDS mg/L-19G100574,SAL-PSU-19G100574,pH-21E102787,pH mV-21E102787,ORP mV-21E102787,FNU-13E101322,TSS mg/L-13E101322,TAL-PC RFU-13D100703,TAL-PC ug/L-13D100703,Chl RFU-13D100703,Chl ug/L-13D100703,fDOM RFU-13E100386,fDOM QSU-13E100386,DEP m-13D102108,Vpos m-13D102108,DEP psia-13D102108,Wiper V-19H101164,Cable V-13E101468,Batt V-13E101468
2023-07-17,11:38:51,Default Site,Sonde 13E101468,,18.965,736.9,73.7,76.1,6.83,677.5,599.4,684.6,440,0.33,7.26,-62.4,205.1,52.31,0,0.01,0.02,-0.01,0.1,-0.82,-2.95,-0.018,-0.012,-0.025,1.219,0,5.28
2023-07-17,11:38:53,Default Site,Sonde 13E101468,,18.966,736.9,73.7,76.1,6.83,677.5,599.5,684.6,440,0.33,7.26,-62.4,204.8,52.29,0,0.01,0.02,0,0.12,-0.83,-2.97,-0.018,-0.018,-0.026,1.219,0,5.28
2023-07-17,11:38:54,Default Site,Sonde 13E101468,,18.968,736.9,73.7,76.1,6.83,677.6,599.5,684.6,440,0.33,7.26,-62.4,204.6,52.28,0,0.01,0.02,0,0.15,-0.82,-2.97,-0.018,-0.017,-0.026,1.219,0,5.28
2023-07-17,11:38:56,Default Site,Sonde 13E101468,,18.969,736.9,73.7,76,6.83,677.6,599.5,684.7,440,0.33,7.26,-62.4,204.4,52.28,0,0.01,0.02,-0.01,0.11,-0.82,-2.97,-0.018,-0.016,-0.025,1.219,0,5.28
2023-07-17,11:38:58,Default Site,Sonde 13E101468,,18.971,736.9,73.7,76,6.83,677.6,599.6,684.7,440,0.33,7.26,-62.4,204.1,52.3,0,0.02,0.03,-0.01,0.11,-0.83,-2.97,-0.018,-0.014,-0.025,1.219,0,5.29
2023-07-17,11:38:59,Default Site,Sonde 13E101468,,18.972,736.9,73.7,76,6.83,677.7,599.7,684.7,440,0.33,7.26,-62.4,203.9,52.31,0,0.03,0.03,0,0.14,-0.83,-2.97,-0.018,-0.023,-0.026,1.219,0,5.29
2023-07-17,11:39:01,Default Site,Sonde 13E101468,,18.973,736.9,73.7,76,6.83,677.7,599.7,684.8,441,0.33,7.26,-62.4,203.6,52.3,0,0.03,0.03,0,0.15,-0.84,-3.01,-0.018,-0.017,-0.026,1.219,0,5.29
2023-07-17,11:39:03,Default Site,Sonde 13E101468,,18.975,736.9,73.7,76,6.83,677.8,599.8,684.8,441,0.33,7.26,-62.4,203.3,52.29,0,0.03,0.04,0.01,0.17,-0.83,-2.99,-0.018,-0.018,-0.025,1.219,0,5.29
2023-07-17,11:39:04,Default Site,Sonde 13E101468,,18.977,736.9,73.7,76,6.83,677.8,599.8,684.8,441,0.33,7.26,-62.4,203.1,52.29,0,0.03,0.03,0,0.12,-0.84,-3,-0.018,-0.019,-0.026,1.219,0,5.29
2023-07-17,11:39:06,Default Site,Sonde 13E101468,,18.978,736.9,73.7,76,6.83,677.8,599.9,684.9,441,0.33,7.26,-62.4,202.8,52.28,0,0.03,0.04,0.01,0.16,-0.83,-3,-0.018,-0.017,-0.025,1.219,0,5.29
2023-07-17,11:39:08,Default Site,Sonde 13E101468,,18.98,736.9,73.7,76,6.83,677.9,600,685,441,0.33,7.26,-62.4,202.6,52.32,0,0.02,0.03,0.01,0.18,-0.83,-3,-0.018,-0.018,-0.025,1.219,0,5.29
2023-07-17,11:39:09,Default Site,Sonde 13E101468,,18.982,736.9,73.7,76,6.83,678,600.1,685,441,0.33,7.26,-62.4,202.4,52.32,0,0.03,0.03,0.01,0.16,-0.84,-3.03,-0.018,-0.016,-0.025,1.219,0,5.29
2023-07-17,11:39:11,Default Site,Sonde 13E101468,,18.983,736.9,73.7,76,6.82,678.1,600.2,685.1,441,0.33,7.26,-62.4,202.1,52.29,0,0.03,0.03,0.01,0.17,-0.85,-3.04,-0.018,-0.022,-0.025,1.219,0,5.29
2023-07-17,11:39:13,Default Site,Sonde 13E101468,,18.985,736.9,73.7,76,6.82,678.2,600.3,685.3,441,0.33,7.26,-62.4,201.9,52.24,0,0.02,0.03,0.01,0.19,-0.84,-3.02,-0.018,-0.011,-0.025,1.219,0,5.29
2023-07-17,11:39:14,Default Site,Sonde 13E101468,,18.987,736.9,73.7,76,6.82,678.3,600.4,685.3,441,0.33,7.26,-62.4,201.7,52.18,0,0.03,0.04,0.02,0.21,-0.84,-3.02,-0.018,-0.018,-0.025,1.219,0,5.29
2023-07-17,11:39:16,Default Site,Sonde 13E101468,,18.989,736.9,73.7,76,6.82,678.4,600.5,685.4,441,0.33,7.26,-62.4,201.4,52.14,0,0.03,0.04,0.02,0.22,-0.85,-3.04,-0.018,-0.017,-0.026,1.219,0,5.29
2023-07-17,11:39:18,Default Site,Sonde 13E101468,,18.991,736.8,73.7,76,6.82,678.5,600.6,685.5,441,0.33,7.26,-62.4,201.1,52.08,0,0.02,0.02,0.02,0.23,-0.85,-3.06,-0.018,-0.019,-0.025,1.219,0,5.29
2023-07-17,11:39:20,Default Site,Sonde 13E101468,,18.993,736.8,73.7,76,6.82,678.5,600.7,685.6,441,0.33,7.26,-62.4,200.9,52.07,0,0.02,0.02,0.02,0.21,-0.85,-3.06,-0.018,-0.011,-0.025,1.219,0,5.29
2023-07-17,11:39:21,Default Site,Sonde 13E101468,,18.996,736.8,73.6,76,6.82,678.6,600.7,685.6,441,0.33,7.26,-62.4,200.6,52.03,0,0.01,0.02,0.02,0.22,-0.84,-3.03,-0.018,-0.018,-0.025,1.219,0,5.29
2023-07-17,11:39:23,Default Site,Sonde 13E101468,,18.998,736.8,73.6,76,6.82,678.6,600.8,685.6,441,0.33,7.26,-62.4,200.4,52,0,0.01,0.01,0.02,0.23,-0.85,-3.06,-0.018,-0.021,-0.026,1.219,0,5.29
2023-07-17,11:39:25,Default Site,Sonde 13E101468,,19.001,736.8,73.6,75.9,6.82,678.6,600.8,685.6,441,0.33,7.26,-62.4,200.2,52.02,0,0,0.01,0.02,0.22,-0.85,-3.05,-0.018,-0.015,-0.025,1.219,0,5.29
2023-07-17,11:39:26,Default Site,Sonde 13E101468,,19.003,736.8,73.6,75.9,6.82,678.6,600.8,685.6,441,0.33,7.26,-62.4,199.9,52.04,0,0.01,0.02,0.02,0.21,-0.85,-3.04,-0.018,-0.019,-0.025,1.219,0,5.3
2023-07-17,11:39:28,Default Site,Sonde 13E101468,,19.006,736.9,73.6,75.9,6.81,678.6,600.9,685.6,441,0.33,7.26,-62.4,199.7,52.08,0,0.01,0.02,0,0.15,-0.84,-3.02,-0.018,-0.018,-0.025,1.219,0,5.3
2023-07-17,11:39:30,Default Site,Sonde 13E101468,,19.008,736.9,73.6,75.9,6.81,678.6,600.9,685.6,441,0.33,7.26,-62.4,199.5,52.14,0,0.01,0.02,0.01,0.17,-0.84,-3,-0.018,-0.018,-0.025,1.219,0,5.3
2023-07-17,11:39:31,Default Site,Sonde 13E101468,,19.009,736.9,73.6,75.9,6.81,678.6,600.9,685.6,441,0.33,7.26,-62.4,199.3,52.21,0,0.01,0.02,0,0.13,-0.83,-3,-0.018,-0.016,-0.025,1.219,0,5.3
2023-07-17,11:39:33,Default Site,Sonde 13E101468,,19.011,736.9,73.6,75.9,6.81,678.6,601,685.6,441,0.33,7.26,-62.4,199,52.28,0,0.01,0.02,-0.01,0.1,-0.83,-3,-0.018,-0.019,-0.025,1.219,0,5.3
2023-07-17,11:39:35,Default Site,Sonde 13E101468,,19.014,736.9,73.6,75.9,6.81,678.7,601.1,685.7,441,0.33,7.26,-62.4,198.8,52.23,0,0,0.01,-0.01,0.1,-0.84,-3.02,-0.018,-0.015,-0.025,1.219,0,5.3
2023-07-17,11:44:40,Default Site,Sonde 13E101468,,19.136,736.7,79.1,81.6,7.31,660.6,586.6,667.4,429,0.32,7.34,-66.7,153.6,269.1,0,0.13,0.13,0.16,0.83,-0.28,-1.22,-0.019,-0.021,-0.026,1.219,0,5.29
2023-07-17,11:44:41,Default Site,Sonde 13E101468,,19.132,736.7,79.1,81.6,7.3,660.6,586.5,667.3,429,0.32,7.33,-66.3,153,296.39,0,0.15,0.15,0.17,0.85,-0.29,-1.25,-0.019,-0.019,-0.027,1.219,0,5.29
2023-07-17,11:44:43,Default Site,Sonde 13E101468,,19.13,736.7,79,81.5,7.29,660.6,586.6,667.4,429,0.32,7.33,-65.9,152.5,315.78,0,0.17,0.16,0.18,0.91,-0.3,-1.28,-0.019,-0.023,-0.027,1.219,0,5.29
2023-07-17,11:44:45,Default Site,Sonde 13E101468,,19.127,736.7,78.9,81.4,7.29,660.7,586.6,667.5,429,0.32,7.32,-65.6,151.8,335.37,0,0.19,0.19,0.19,0.95,-0.32,-1.34,-0.019,-0.017,-0.026,1.219,0,5.29
2023-07-17,11:44:46,Default Site,Sonde 13E101468,,19.125,736.7,78.9,81.3,7.28,660.8,586.7,667.6,430,0.32,7.32,-65.3,151.3,357.94,0,0.21,0.2,0.2,0.97,-0.32,-1.35,-0.018,-0.017,-0.026,1.219,0,5.28
2023-07-17,11:44:48,Default Site,Sonde 13E101468,,19.124,736.7,78.8,81.3,7.28,660.9,586.7,667.6,430,0.32,7.31,-65,150.7,373.51,0,0.22,0.22,0.2,0.98,-0.33,-1.37,-0.018,-0.019,-0.026,1.219,0,5.28
2023-07-17,11:44:50,Default Site,Sonde 13E101468,,19.123,736.9,78.7,81.2,7.27,660.9,586.8,667.7,430,0.32,7.31,-64.8,150.2,393.28,0,0.25,0.24,0.21,1.04,-0.34,-1.4,-0.018,-0.013,-0.026,1.219,0,5.28
2023-07-17,11:44:52,Default Site,Sonde 13E101468,,19.123,736.9,78.7,81.2,7.27,661,586.8,667.7,430,0.32,7.3,-64.7,149.8,405.74,0,0.26,0.25,0.22,1.06,-0.34,-1.41,-0.018,-0.018,-0.026,1.219,0,5.28
2023-07-17,11:44:53,Default Site,Sonde 13E101468,,19.123,736.9,78.7,81.1,7.27,661,586.8,667.8,430,0.32,7.3,-64.4,149.3,420.52,0,0.27,0.26,0.22,1.05,-0.35,-1.44,-0.018,-0.018,-0.026,1.219,0,5.28
2023-07-17,11:44:55,Default Site,Sonde 13E101468,,19.123,736.9,78.6,81.1,7.26,661.1,586.8,667.8,430,0.32,7.3,-64.3,148.9,429.94,0,0.29,0.28,0.21,1.03,-0.34,-1.43,-0.018,-0.02,-0.026,1.219,0,5.28
2023-07-17,11:44:57,Default Site,Sonde 13E101468,,19.123,736.9,78.6,81.1,7.26,661.1,586.9,667.8,430,0.32,7.29,-64.2,148.4,438.71,0,0.3,0.29,0.21,1.04,-0.35,-1.46,-0.018,-0.015,-0.026,1.219,0,5.3
2023-07-17,11:44:58,Default Site,Sonde 13E101468,,19.123,736.9,78.6,81.1,7.26,661.1,586.9,667.8,430,0.32,7.29,-64,148,448.46,0,0.32,0.31,0.21,1.02,-0.35,-1.46,-0.018,-0.023,-0.026,1.219,0,5.3
2023-07-17,11:45:00,Default Site,Sonde 13E101468,,19.124,736.9,78.6,81.1,7.26,661.1,586.9,667.9,430,0.32,7.29,-63.9,147.6,455.29,0,0.32,0.31,0.21,1.02,-0.36,-1.47,-0.018,-0.019,-0.026,1.219,0,5.3
2023-07-17,11:45:02,Default Site,Sonde 13E101468,,19.124,736.9,78.6,81.1,7.26,661.1,586.9,667.9,430,0.32,7.29,-63.8,147.2,462.94,0,0.34,0.32,0.21,1.04,-0.36,-1.49,-0.018,-0.02,-0.026,1.219,0,5.3
2023-07-17,11:45:03,Default Site,Sonde 13E101468,,19.125,736.9,78.6,81.1,7.26,661.1,586.9,667.9,430,0.32,7.29,-63.8,146.8,467.95,0,0.33,0.32,0.22,1.06,-0.37,-1.52,-0.019,-0.022,-0.026,1.219,0,5.3
2023-07-17,11:45:05,Default Site,Sonde 13E101468,,19.126,736.9,78.7,81.1,7.26,661.1,586.9,667.9,430,0.32,7.29,-63.7,146.4,472.69,0,0.34,0.33,0.21,1.05,-0.37,-1.53,-0.019,-0.025,-0.026,1.219,0,5.3
2023-07-17,11:45:07,Default Site,Sonde 13E101468,,19.126,736.8,78.7,81.1,7.27,661.1,587,667.9,430,0.32,7.28,-63.6,146.1,478.6,0,0.35,0.34,0.21,1.02,-0.38,-1.55,-0.019,-0.014,-0.026,1.219,0,5.3
2023-07-17,11:45:08,Default Site,Sonde 13E101468,,19.127,736.8,78.7,81.2,7.27,661.2,587,667.9,430,0.32,7.28,-63.6,145.7,482.4,0,0.35,0.34,0.2,0.98,-0.38,-1.54,-0.019,-0.018,-0.026,1.219,0,5.3
2023-07-17,11:45:10,Default Site,Sonde 13E101468,,19.128,736.8,78.7,81.2,7.27,661.2,587,667.9,430,0.32,7.28,-63.5,145.3,485.86,0,0.36,0.35,0.2,0.99,-0.38,-1.54,-0.019,-0.022,-0.027,1.219,0,5.3
2023-07-17,11:45:12,Default Site,Sonde 13E101468,,19.129,736.8,78.7,81.2,7.27,661.2,587,667.9,430,0.32,7.28,-63.5,145.1,490.24,0,0.37,0.36,0.2,0.97,-0.38,-1.54,-0.019,-0.018,-0.027,1.219,0,5.3
2023-07-17,11:45:14,Default Site,Sonde 13E101468,,19.129,736.8,78.8,81.2,7.27,661.2,587.1,667.9,430,0.32,7.28,-63.4,144.8,492.9,0,0.37,0.36,0.19,0.94,-0.38,-1.56,-0.019,-0.019,-0.027,1.219,0,5.3
2023-07-17,11:45:15,Default Site,Sonde 13E101468,,19.13,736.8,78.8,81.3,7.28,661.2,587.1,667.9,430,0.32,7.28,-63.4,144.4,496.09,0,0.37,0.35,0.19,0.96,-0.38,-1.56,-0.019,-0.019,-0.027,1.219,0,5.3
2023-07-17,11:45:17,Default Site,Sonde 13E101468,,19.131,736.8,78.8,81.3,7.28,661.2,587.1,667.9,430,0.32,7.28,-63.4,144.1,498.3,0,0.36,0.35,0.2,0.97,-0.38,-1.55,-0.019,-0.016,-0.027,1.219,0,5.3
2023-07-17,11:45:19,Default Site,Sonde 13E101468,,19.131,736.8,78.8,81.3,7.28,661.2,587.1,667.9,430,0.32,7.28,-63.3,143.8,500.6,0,0.37,0.35,0.21,1.02,-0.39,-1.56,-0.019,-0.015,-0.027,1.219,0,5.3
2023-07-17,11:45:20,Default Site,Sonde 13E101468,,19.132,736.8,78.8,81.3,7.28,661.2,587.1,667.9,430,0.32,7.28,-63.3,143.5,503.11,0,0.37,0.36,0.21,1.03,-0.38,-1.55,-0.019,-0.018,-0.027,1.219,0,5.3
2023-07-17,11:45:22,Default Site,Sonde 13E101468,,19.133,736.8,78.9,81.3,7.28,661.2,587.1,667.9,430,0.32,7.28,-63.3,143.2,504.79,0,0.38,0.36,0.22,1.06,-0.38,-1.55,-0.019,-0.019,-0.027,1.219,0,5.3
2023-07-17,11:45:24,Default Site,Sonde 13E101468,,19.134,736.8,78.9,81.4,7.28,661.2,587.1,667.9,430,0.32,7.28,-63.3,142.8,506.37,0,0.39,0.37,0.24,1.16,-0.38,-1.54,-0.019,-0.021,-0.027,1.219,0,5.3
2023-07-17,11:45:25,Default Site,Sonde 13E101468,,19.136,736.8,78.9,81.4,7.29,661.2,587.1,667.9,430,0.32,7.28,-63.3,142.6,508.13,0,0.38,0.37,0.25,1.2,-0.38,-1.54,-0.019,-0.017,-0.027,1.219,0,5.3
2023-07-17,11:45:27,Default Site,Sonde 13E101468,,19.137,736.9,78.9,81.4,7.29,661.2,587.1,667.9,430,0.32,7.28,-63.3,142.4,509.31,0,0.38,0.37,0.25,1.21,-0.37,-1.53,-0.019,-0.019,-0.027,1.219,0,5.3
2023-07-17,11:45:29,Default Site,Sonde 13E101468,,19.138,736.9,78.9,81.4,7.29,661.2,587.2,667.9,430,0.32,7.28,-63.2,142,510.86,0,0.39,0.37,0.25,1.2,-0.36,-1.5,-0.019,-0.02,-0.028,1.219,0,5.3
2023-07-17,11:45:30,Default Site,Sonde 13E101468,,19.14,736.9,79,81.4,7.29,661.2,587.2,667.9,430,0.32,7.28,-63.2,141.8,511.77,0,0.4,0.38,0.25,1.19,-0.37,-1.51,-0.019,-0.018,-0.028,1.219,0,5.3
2023-07-17,11:45:32,Default Site,Sonde 13E101468,,19.141,736.9,79,81.5,7.29,661.2,587.2,667.9,430,0.32,7.28,-63.2,141.6,512.46,0,0.39,0.38,0.24,1.16,-0.37,-1.51,-0.019,-0.019,-0.028,1.219,0,5.3
2023-07-17,11:45:34,Default Site,Sonde 13E101468,,19.142,736.9,79,81.5,7.29,661.2,587.3,668,430,0.32,7.28,-63.2,141.3,513.16,0,0.4,0.39,0.25,1.18,-0.37,-1.5,-0.019,-0.014,-0.027,1.219,0,5.3
2023-07-17,11:45:35,Default Site,Sonde 13E101468,,19.144,736.9,79,81.5,7.29,661.3,587.3,668,430,0.32,7.28,-63.2,141.1,513.59,0,0.4,0.38,0.24,1.14,-0.36,-1.48,-0.019,-0.018,-0.027,1.219,0,5.3
2023-07-17,11:45:37,Default Site,Sonde 13E101468,,19.145,736.8,79,81.5,7.3,661.3,587.3,668,430,0.32,7.28,-63.2,140.9,513.97,0,0.4,0.38,0.23,1.12,-0.36,-1.49,-0.019,-0.02,-0.027,1.219,0,5.3
2023-07-17,11:45:39,Default Site,Sonde 13E101468,,19.147,736.8,79,81.5,7.3,661.3,587.3,668,430,0.32,7.28,-63.2,140.6,514.37,0,0.39,0.38,0.23,1.11,-0.37,-1.51,-0.019,-0.015,-0.027,1.219,0,5.3
2023-07-17,11:45:40,Default Site,Sonde 13E101468,,19.148,736.8,79.1,81.5,7.3,661.3,587.4,668,430,0.32,7.28,-63.2,140.4,514.62,0,0.39,0.37,0.23,1.1,-0.37,-1.5,-0.019,-0.012,-0.027,1.219,0,5.3
2023-07-17,11:45:42,Default Site,Sonde 13E101468,,19.15,736.8,79.1,81.6,7.3,661.3,587.4,668,430,0.32,7.28,-63.2,140.1,514.88,0,0.39,0.37,0.24,1.14,-0.37,-1.5,-0.019,-0.018,-0.027,1.219,0,5.3
2023-07-17,11:45:44,Default Site,Sonde 13E101468,,19.151,736.8,79.1,81.6,7.3,661.3,587.4,668,430,0.32,7.28,-63.2,139.9,515.12,0,0.4,0.38,0.24,1.14,-0.36,-1.47,-0.019,-0.02,-0.027,1.219,0,5.3
2023-07-17,11:45:45,Default Site,Sonde 13E101468,,19.152,736.8,79.1,81.6,7.3,661.3,587.4,668,430,0.32,7.28,-63.2,139.7,515.34,0,0.4,0.38,0.23,1.11,-0.35,-1.46,-0.019,-0.017,-0.027,1.219,0,5.3
2023-07-17,11:45:47,Default Site,Sonde 13E101468,,19.153,736.8,79.1,81.6,7.3,661.2,587.4,668,430,0.32,7.28,-63.2,139.5,515.42,0,0.4,0.38,0.24,1.14,-0.36,-1.48,-0.019,-0.012,-0.027,1.219,0,5.28
2023-07-17,11:45:49,Default Site,Sonde 13E101468,,19.155,736.9,79.1,81.6,7.3,661.2,587.4,667.9,430,0.32,7.28,-63.2,139.3,515.42,0,0.41,0.39,0.25,1.18,-0.36,-1.49,-0.019,-0.023,-0.027,1.219,0,5.28
2023-07-17,11:45:51,Default Site,Sonde 13E101468,,19.157,736.9,79.1,81.6,7.3,661.2,587.4,667.9,430,0.32,7.28,-63.2,139.1,515.34,0,0.4,0.38,0.23,1.12,-0.36,-1.48,-0.019,-0.018,-0.027,1.219,0,5.28
2023-07-17,11:45:52,Default Site,Sonde 13E101468,,19.158,736.9,79.1,81.6,7.3,661.2,587.4,667.9,430,0.32,7.28,-63.2,138.8,515.11,0,0.39,0.38,0.23,1.13,-0.36,-1.49,-0.019,-0.016,-0.027,1.219,0,5.28
2023-07-17,11:45:54,Default Site,Sonde 13E101468,,19.16,736.9,79.1,81.6,7.3,661.2,587.4,667.9,430,0.32,7.28,-63.2,138.6,514.86,0,0.4,0.39,0.23,1.1,-0.37,-1.5,-0.019,-0.022,-0.027,1.219,0,5.28
2023-07-17,11:45:56,Default Site,Sonde 13E101468,,19.161,736.9,79.2,81.6,7.31,661.1,587.4,667.8,430,0.32,7.28,-63.2,138.4,514.58,0,0.4,0.38,0.23,1.12,-0.37,-1.51,-0.019,-0.024,-0.027,1.219,0,5.28
2023-07-17,11:45:57,Default Site,Sonde 13E101468,,19.163,736.9,79.2,81.7,7.31,661.1,587.4,667.8,430,0.32,7.28,-63.2,138.2,514.05,0,0.4,0.38,0.23,1.12,-0.38,-1.53,-0.019,-0.015,-0.027,1.219,0,5.28
2023-07-17,11:45:59,Default Site,Sonde 13E101468,,19.164,736.9,79.2,81.7,7.31,661.1,587.5,667.8,430,0.32,7.28,-63.2,138,513.63,0,0.41,0.39,0.23,1.1,-0.37,-1.53,-0.019,-0.021,-0.027,1.219,0,5.28
2023-07-17,11:46:01,Default Site,Sonde 13E101468,,19.166,736.9,79.2,81.7,7.31,661.2,587.5,667.9,430,0.32,7.28,-63.2,137.8,513.26,0,0.4,0.38,0.23,1.1,-0.38,-1.53,-0.019,-0.023,-0.027,1.219,0,5.28
2023-07-17,11:46:02,Default Site,Sonde 13E101468,,19.168,736.9,79.2,81.7,7.31,661.2,587.5,667.9,430,0.32,7.28,-63.2,137.6,512.88,0,0.4,0.38,0.24,1.15,-0.38,-1.53,-0.019,-0.012,-0.026,1.219,0,5.28
2023-07-17,11:46:04,Default Site,Sonde 13E101468,,19.169,736.9,79.2,81.7,7.31,661.2,587.6,667.9,430,0.32,7.28,-63.2,137.4,512.63,0,0.4,0.38,0.24,1.16,-0.38,-1.55,-0.019,-0.019,-0.027,1.219,0,5.28
2023-07-17,11:46:06,Default Site,Sonde 13E101468,,19.171,736.9,79.2,81.7,7.31,661.2,587.6,667.9,430,0.32,7.28,-63.2,137.2,512.34,0,0.39,0.37,0.24,1.17,-0.38,-1.54,-0.019,-0.017,-0.027,1.219,0,5.3
2023-07-17,11:46:07,Default Site,Sonde 13E101468,,19.173,736.9,79.2,81.7,7.31,661.2,587.6,667.9,430,0.32,7.28,-63.2,137,512.14,0,0.38,0.37,0.26,1.22,-0.38,-1.53,-0.019,-0.018,-0.026,1.219,0,5.3
2023-07-17,11:46:09,Default Site,Sonde 13E101468,,19.174,736.9,79.2,81.7,7.31,661.2,587.7,667.9,430,0.32,7.28,-63.2,136.8,511.96,0,0.39,0.37,0.26,1.23,-0.38,-1.54,-0.019,-0.019,-0.026,1.219,0,5.3
2023-07-17,11:46:11,Default Site,Sonde 13E101468,,19.176,736.9,79.2,81.7,7.31,661.3,587.7,668,430,0.32,7.28,-63.2,136.6,511.73,0,0.4,0.38,0.25,1.2,-0.37,-1.52,-0.019,-0.017,-0.027,1.219,0,5.3
2023-07-17,11:46:12,Default Site,Sonde 13E101468,,19.177,736.9,79.3,81.8,7.31,661.3,587.7,668,430,0.32,7.28,-63.2,136.5,511.55,0,0.4,0.38,0.26,1.22,-0.37,-1.52,-0.019,-0.02,-0.027,1.219,0,5.3
2023-07-17,11:46:14,Default Site,Sonde 13E101468,,19.178,736.9,79.3,81.8,7.31,661.3,587.8,668,430,0.32,7.28,-63.2,136.3,511.34,0,0.39,0.37,0.26,1.23,-0.37,-1.5,-0.019,-0.017,-0.026,1.219,0,5.3
2023-07-17,11:46:16,Default Site,Sonde 13E101468,,19.18,736.9,79.3,81.8,7.31,661.4,587.8,668.1,430,0.32,7.28,-63.2,136.1,511.1,0,0.38,0.37,0.25,1.19,-0.36,-1.48,-0.019,-0.023,-0.027,1.219,0,5.3
2023-07-17,11:46:18,Default Site,Sonde 13E101468,,19.181,736.8,79.3,81.8,7.31,661.4,587.9,668.1,430,0.32,7.28,-63.2,135.9,510.92,0,0.39,0.37,0.24,1.16,-0.36,-1.49,-0.019,-0.018,-0.027,1.219,0,5.3
2023-07-17,11:46:19,Default Site,Sonde 13E101468,,19.183,736.8,79.3,81.8,7.32,661.4,587.9,668.1,430,0.32,7.28,-63.2,135.7,510.65,0,0.39,0.38,0.23,1.11,-0.36,-1.47,-0.019,-0.018,-0.027,1.219,0,5.3
2023-07-17,11:46:21,Default Site,Sonde 13E101468,,19.184,736.8,79.3,81.8,7.32,661.5,588,668.2,430,0.32,7.28,-63.2,135.6,510.44,0,0.4,0.39,0.24,1.14,-0.35,-1.46,-0.019,-0.018,-0.027,1.219,0,5.3
2023-07-17,11:46:23,Default Site,Sonde 13E101468,,19.185,736.8,79.3,81.8,7.32,661.5,588.1,668.2,430,0.32,7.28,-63.3,135.4,510.24,0,0.41,0.39,0.23,1.11,-0.35,-1.46,-0.019,-0.02,-0.027,1.219,0,5.3
2023-07-17,11:46:24,Default Site,Sonde 13E101468,,19.186,736.8,79.3,81.8,7.32,661.5,588.1,668.2,430,0.32,7.28,-63.3,135.2,509.95,0,0.4,0.39,0.23,1.09,-0.35,-1.46,-0.019,-0.015,-0.027,1.219,0,5.3
2023-07-17,11:46:26,Default Site,Sonde 13E101468,,19.187,736.8,79.3,81.8,7.32,661.6,588.1,668.3,430,0.32,7.28,-63.3,135,509.73,0,0.4,0.38,0.23,1.12,-0.35,-1.46,-0.019,-0.02,-0.027,1.219,0,5.3
2023-07-17,11:46:28,Default Site,Sonde 13E101468,,19.189,736.8,79.3,81.8,7.32,661.6,588.2,668.3,430,0.32,7.28,-63.3,134.8,509.45,0,0.4,0.38,0.23,1.13,-0.35,-1.45,-0.019,-0.02,-0.027,1.219,0,5.3
2023-07-17,11:46:29,Default Site,Sonde 13E101468,,19.19,736.8,79.3,81.8,7.32,661.7,588.2,668.3,430,0.32,7.28,-63.3,134.7,509.04,0,0.39,0.37,0.23,1.1,-0.35,-1.46,-0.019,-0.022,-0.028,1.219,0,5.3
2023-07-17,11:46:31,Default Site,Sonde 13E101468,,19.191,736.8,79.3,81.8,7.32,661.7,588.3,668.4,430,0.32,7.28,-63.3,134.5,508.72,0,0.39,0.37,0.23,1.12,-0.36,-1.48,-0.019,-0.018,-0.027,1.219,0,5.3
2023-07-17,11:46:33,Default Site,Sonde 13E101468,,19.192,736.8,79.4,81.9,7.32,661.8,588.3,668.4,430,0.32,7.28,-63.3,134.3,508.42,0,0.39,0.38,0.23,1.11,-0.36,-1.47,-0.019,-0.017,-0.027,1.219,0,5.3
2023-07-17,11:46:34,Default Site,Sonde 13E101468,,19.193,736.8,79.4,81.9,7.32,661.8,588.4,668.5,430,0.32,7.28,-63.3,134.2,508.02,0,0.4,0.38,0.23,1.12,-0.35,-1.46,-0.019,-0.02,-0.027,1.219,0,5.3
2023-07-17,11:46:36,Default Site,Sonde 13E101468,,19.194,736.8,79.4,81.9,7.32,661.8,588.4,668.5,430,0.32,7.28,-63.3,134,507.67,0,0.4,0.38,0.22,1.08,-0.36,-1.47,-0.019,-0.014,-0.027,1.219,0,5.3
2023-07-17,11:46:38,Default Site,Sonde 13E101468,,19.195,736.9,79.4,81.9,7.32,661.9,588.5,668.5,430,0.32,7.28,-63.3,133.8,507.25,0,0.41,0.39,0.21,1.05,-0.36,-1.47,-0.019,-0.02,-0.027,1.219,0,5.3
2023-07-17,11:46:39,Default Site,Sonde 13E101468,,19.196,736.9,79.4,81.9,7.32,661.9,588.5,668.6,430,0.32,7.28,-63.3,133.7,506.92,0,0.4,0.38,0.22,1.08,-0.36,-1.49,-0.019,-0.018,-0.027,1.219,0,5.3
2023-07-17,11:46:41,Default Site,Sonde 13E101468,,19.197,736.9,79.4,81.9,7.32,661.9,588.6,668.6,430,0.32,7.28,-63.3,133.5,506.49,0,0.39,0.37,0.22,1.09,-0.37,-1.5,-0.019,-0.019,-0.027,1.219,0,5.3
